response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_reared,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,add_info,environment,stressful,duration,duration_units,SD_constant,SD_variable,yi,vi,tpc_zone,metric_type
1,9,hoskins2020,Table 1,0,1,34.99,20,10,24,ULT50,C,34.99,35.94,0,0.07,3,3,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0,0.07,15.31371727,20.20916138,high,trait
1,9,hoskins2020,Table 1,0,1,35.53,25,10,24,ULT50,C,35.53,36.09,0.01,0.36,3,3,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.01,0.36,1.754579691,0.923212491,high,trait
1,10,hoskins2020,Table 1,0,1,-2.33,10,10,24,CTmin,C,-2.33,-2.98,0.87,0.49,48,47,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.87,0.49,-0.910638766,0.046474471,low,trait
1,10,hoskins2020,Table 1,0,1,-1.76,15,10,24,CTmin,C,-1.76,-1.68,1.02,0.76,53,46,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.02,0.76,0.08735704,0.040645597,low,trait
1,10,hoskins2020,Table 1,0,1,-0.38,20,10,24,CTmin,C,-0.38,-2.26,1.19,0.72,43,42,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.19,0.72,-1.888955164,0.068054465,low,trait
1,10,hoskins2020,Table 1,0,1,0.43,25,10,24,CTmin,C,0.43,-0.86,0.67,0.79,59,48,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.67,0.79,-1.763719315,0.052318494,low,trait
1,10,hoskins2020,Table 1,0,1,37.5,10,10,24,CTmax,C,37.5,36.13,0.41,0.43,52,49,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.41,0.43,-3.23853929,0.091560401,high,trait
1,10,hoskins2020,Table 1,0,1,37.63,15,10,24,CTmax,C,37.63,36.93,0.64,0.48,47,41,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.64,0.48,-1.214800427,0.054051726,high,trait
1,10,hoskins2020,Table 1,0,1,37.22,20,10,24,CTmax,C,37.22,37.33,0.59,0.27,111,42,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.59,0.27,0.209336606,0.032961741,high,trait
1,10,hoskins2020,Table 1,0,1,38.27,25,10,24,CTmax,C,38.27,37.58,0.47,0.39,47,42,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.47,0.39,-1.575603878,0.059032904,high,trait
1,10,hoskins2020,Table 1,0,1,35.71,10,10,24,ULT50,C,35.71,34.45,0.26,0.12,3,3,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.26,0.12,-4.964993431,2.720929981,high,trait
1,10,hoskins2020,Table 1,0,1,34.99,15,10,24,ULT50,C,34.99,34.33,0,0.05,3,3,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0,0.05,-14.89460501,19.15410486,high,trait
1,10,hoskins2020,Table 1,0,1,35.93,20,10,24,ULT50,C,35.93,35.17,0.14,0.2,3,3,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.14,0.2,-3.512736082,1.694942899,high,trait
1,10,hoskins2020,Table 1,0,1,36.16,25,10,24,ULT50,C,36.16,35.37,0.14,0.23,3,3,0,1,Orthonychuirus,cf. folsomi,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.14,0.23,-3.310649066,1.580033103,high,trait
1,1,bozinovic2016,Figure 2,0,1,7.908191177,20,10,24,CTmin,C,7.908191177,8.456259014,0.288456756,0.288456756,200,200,1,1,Drosophila,melanogaster,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,15,days,0.288456756,0.288456756,1.896416974,0.014495497,low,trait
1,1,bozinovic2016,Figure 2,0,1,37.83796514,20,10,24,CTmax,C,37.83796514,38.11417805,0.218181818,0.218181818,200,200,1,1,Drosophila,melanogaster,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,15,days,0.218181818,0.218181818,1.263588456,0.01199582,high,trait
1,1,bozinovic2016,Figure 3,0,1,29.86842861,20,10,24,Scope of thermal tolerance (CTmax - CTmin),C,29.86842861,29.59431622,0.249111909,0.249111909,200,200,1,1,Drosophila,melanogaster,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,15,days,0.249111909,0.249111909,-1.098283373,0.011507783,neutral,trait
1,1,delnat2019,Figure 2a,0,1,40.6,20,7,24,CTmax,C,40.6,40.86415094,0.303773585,0.303773585,75,78,1,0,Culex,pipiens,1,0,1,insecticide exposure,absence,NA,NA,NA,terrestrial,NA,6,days,2.630756416,0.167426813,0.142417785,0.02622013,high,trait
1,1,delnat2019,Figure 2a,0,1,36.79622642,20,7,24,CTmax,C,36.79622642,35.9509434,0.303773585,0.316981132,78,76,1,0,Culex,pipiens,1,0,1,insecticide exposure,presence,NA,NA,NA,terrestrial,NA,6,days,2.68285566,0.178463793,-0.439536587,0.026605656,high,trait
1,1,delnat2019,Figure 2a,0,1,40.6,20,14,24,CTmax,C,40.6,41.02264151,0.303773585,0.316981132,75,72,1,0,Culex,pipiens,1,0,1,insecticide exposure,absence,NA,NA,NA,terrestrial,NA,6,days,2.630756416,0.178463793,0.223226756,0.027391713,high,trait
1,1,delnat2019,Figure 2a,0,1,36.79622642,20,14,24,CTmax,C,36.79622642,38.09056604,0.303773585,0.343396226,78,68,1,0,Culex,pipiens,1,0,1,insecticide exposure,presence,NA,NA,NA,terrestrial,NA,6,days,2.68285566,0.201230255,0.654717492,0.028994392,high,trait
1,1,delnat2019,Figure 2b,0,1,39.41132075,20,7,24,CTmax,C,39.41132075,40.09811321,0.277358491,0.330188679,106,76,1,0,Culex,pipiens,1,2,1,insecticide exposure,absence,sex,male,NA,terrestrial,NA,6,days,2.85558044,0.189733172,0.313092578,0.022861162,high,trait
1,1,delnat2019,Figure 2b,0,1,36.24150943,20,7,24,CTmax,C,36.24150943,37.77358491,0.409433962,0.369811321,50,60,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,male,NA,terrestrial,NA,6,days,2.89513531,0.224890082,0.777353391,0.039413386,high,trait
1,1,delnat2019,Figure 2b,0,1,39.41132075,20,14,24,CTmax,C,39.41132075,40.07169811,0.277358491,0.303773585,106,89,1,0,Culex,pipiens,1,2,1,insecticide exposure,absence,sex,male,NA,terrestrial,NA,6,days,2.85558044,0.167426813,0.311862775,0.020919298,high,trait
1,1,delnat2019,Figure 2b,0,1,36.24150943,20,14,24,CTmax,C,36.24150943,37.56226415,0.409433962,0.449056604,50,44,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,male,NA,terrestrial,NA,6,days,2.89513531,0.300920401,0.617069201,0.044752668,high,trait
1,1,delnat2019,Figure 2c,0,1,40.01886792,20,7,24,CTmax,C,40.01886792,40.78490566,0.369811321,0.396226415,84,63,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,female,NA,terrestrial,NA,6,days,3.389376743,0.249410732,0.296580084,0.028076961,high,trait
1,1,delnat2019,Figure 2c,0,1,39.54339623,20,7,24,CTmax,C,39.54339623,38.53962264,0.383018868,0.396226415,68,60,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,female,NA,terrestrial,NA,6,days,3.158454499,0.249410732,-0.432037111,0.032101674,high,trait
1,1,delnat2019,Figure 2c,0,1,40.01886792,20,14,24,CTmax,C,40.01886792,41.0754717,0.369811321,0.422641509,84,57,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,female,NA,terrestrial,NA,6,days,3.389376743,0.274762983,0.400355105,0.030017005,high,trait
1,1,delnat2019,Figure 2c,0,1,39.54339623,20,14,24,CTmax,C,39.54339623,38.80377358,0.383018868,0.383018868,68,65,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,female,NA,terrestrial,NA,6,days,3.158454499,0.237044702,-0.324690414,0.030486828,high,trait
1,1,haupt2017,Table 2,0,1,23.6,10,10,24,Topt,C,23.6,22.9,1.15,0.79,35,33,0,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,6.803491751,0.702167359,-0.14100906,0.059020661,neutral,trait
2,1,haupt2017,Table 2,0,1,10,10,10,24,Umax,mm * sec^-1,4.9,5.4,0.25,0.22,28,28,0,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.322875656,0.103189147,0.525462044,0.073893842,high,rate
1,1,haupt2017,Table 2,0,1,18.9,10,10,24,Performance breadth (Tbr),C,18.9,16.1,0.92,0.77,35,33,0,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,5.4427934,0.675672258,-0.7034871,0.062513386,neutral,trait
1,1,haupt2017,Figure 1,0,1,5.357142857,10,10,24,Thermal preference,C,5.357142857,3.968990717,9.885825675,4.735883424,35,33,1,1,Pringleophaga,marioni,1,1,1,NA,including CTmin,NA,NA,NA,terrestrial,NA,7,days,9.885825675,4.735883424,-0.175390004,0.059100648,neutral,trait
1,1,haupt2017,Figure 3a,0,1,5.441176471,10,10,24,Tpref,C,5.441176471,5.085706751,9.803921569,10.17260998,35,33,1,1,Pringleophaga,marioni,1,1,1,NA,including CTmin,NA,NA,NA,terrestrial,NA,7,days,9.803921569,10.17260998,-0.035196212,0.058883568,neutral,trait
1,1,haupt2017,Figure 4,0,1,0,10,10,24,Speed,mm * sec^-1,0.690121786,0.600600601,0.067658999,0.067567568,28,28,1,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.358017771,0.017563353,-0.348262644,0.07251149,neutral,rate
1,1,haupt2017,Figure 4,0,1,0,10,10,24,Speed,mm * sec^-1,1.745602165,1.786786787,0.081190798,0.09009009,28,28,1,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.429621321,0.027040551,0.13341306,0.071587491,neutral,rate
1,1,haupt2017,Figure 4,0,1,10,10,10,24,Speed,mm * sec^-1,2.625169147,2.942942943,0.148849797,0.165165165,28,28,1,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.787639091,0.067123978,0.560566382,0.074234238,neutral,rate
1,1,haupt2017,Figure 4,0,1,15,10,10,24,Speed,mm * sec^-1,3.721244926,4.084084084,0.230040595,0.195195195,28,28,1,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.217260412,0.086238994,0.414620789,0.072963486,neutral,rate
1,1,haupt2017,Figure 4,0,1,20,10,10,24,Speed,mm * sec^-1,4.411366712,4.864864865,0.243572395,0.21021021,28,28,1,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.288863967,0.096378621,0.489288723,0.073566102,neutral,rate
1,1,haupt2017,Figure 4,0,1,25,10,10,24,Speed,mm * sec^-1,4.248985115,4.804804805,0.304465494,0.247747748,28,28,1,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.61107996,0.123314621,0.479684823,0.073483014,neutral,rate
1,1,haupt2017,Figure 4,0,1,30,10,10,24,Speed,mm * sec^-1,4.046008119,3.978978979,0.284167794,0.165165165,28,28,1,0,Pringleophaga,marioni,1,1,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.503674627,0.067123978,-0.062099072,0.071463003,neutral,rate
1,1,haupt2017,Figure 4,0,1,35,10,10,24,Speed,mm * sec^-1,3.315290934,3.213213213,0.216508796,0.225225225,28,28,1,0,Pringleophaga,marioni,1,1,1,exposure environment,fluctuating,NA,NA,NA,terrestrial,NA,7,days,1.145656862,0.106887162,-0.123709214,0.071565214,neutral,rate
1,1,maneti2018,Figure 1,0,1,37.5,23,15,24,Time to heat knockdown,min,61.7761343,58.5282967,1.7616222,2.21070812,192,192,1,0,Drosophila,simulans,1,2,1,exposure environment,constant,NA,NA,NA,terrestrial,NA,7,days,24.40975323,3.286980364,-0.186118487,0.010461771,high,rate
1,1,maneti2018,Figure 1,0,1,37.5,23,15,24,Time to heat knockdown,min,36.0766524,29.7198633,1.83074266,1.51986183,192,192,1,0,Drosophila,simulans,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,25.36751442,1.873726342,-0.352727431,0.010578668,high,rate
1,1,maneti2018,Figure 2,0,1,39.05433912,23,15,24,CTmax,C,39.05433912,40.23062117,0.11858974,0.096153846,16,16,1,0,Drosophila,simulans,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.47435896,0.029816042,3.41160182,0.306859797,high,trait
1,1,maneti2018,Figure 2,0,1,39.44520798,23,15,24,CTmax,C,39.44520798,39.85225927,0.105769231,0.081730769,16,16,1,0,Drosophila,simulans,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.423076924,0.023365677,1.324276495,0.152401691,high,trait
1,1,maneti2018,Figure 2,0,1,39.6373589,23,15,24,CTmax,C,39.6373589,40.00594865,0.118589744,0.068914611,16,16,1,0,Drosophila,simulans,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.474358976,0.018091183,1.070362063,0.142901171,high,trait
1,1,peng2014,Figure 1a,0,1,33.2830189,20,10,24,CTmax,C,33.2830189,35.2641509,0.79245283,0.59433962,8,8,1,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,30,days,2.241395079,0.45819677,1.157667998,0.2918811,high,trait
1,1,peng2014,Figure 1b,0,1,5.18441558,20,10,24,CTmin,C,5.18441558,4.87725178,0.25345622,0.1843318,8,8,1,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,30,days,0.716882448,0.079140793,-0.569338662,0.260129579,low,trait
1,1,peng2014,Figure 1c,0,1,34.1946903,20,10,24,LTmax,C,34.1946903,36.0530973,0.37168142,0.18584071,8,8,1,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,30,days,1.05127381,0.080114529,2.356386718,0.423517449,high,trait
1,1,peng2014,Figure 1d,0,1,3.41991342,20,10,24,LTmin,C,3.41991342,2.55411255,0.19480519,0.17316017,8,8,1,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,30,days,0.550992283,0.072056308,-2.082903809,0.385577759,low,trait
1,1,sheldon2020,Figure 1,0,0,10,20,5,24,log CO2 production,uL * min^-1,0.462739323,0.446539028,0.067746686,0.064064801,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.151486195,0.016215458,-0.135748789,0.400921387,neutral,rate
1,1,sheldon2020,Figure 1,0,0,15,20,5,24,log CO2 production,uL * min^-1,0.518703976,0.414138439,0.064801178,0.070692194,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.144899839,0.018795643,-0.913602777,0.441733502,neutral,rate
1,1,sheldon2020,Figure 1,0,0,20,20,5,24,log CO2 production,uL * min^-1,0.657142857,0.542268041,0.085419735,0.092783505,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.191004334,0.028262213,-0.759519132,0.428843466,neutral,rate
1,1,sheldon2020,Figure 1,0,0,25,20,5,24,log CO2 production,uL * min^-1,0.619587629,0.623269514,0.082474227,0.086156112,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.184417978,0.025288853,0.02525118,0.400031881,neutral,rate
1,1,sheldon2020,Figure 1,0,0,10,20,12,24,log CO2 production,uL * min^-1,0.462739323,0.446539028,0.067746686,0.066273932,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.151486195,0.017061378,-0.135666548,0.400920271,neutral,rate
1,1,sheldon2020,Figure 1,0,0,15,20,12,24,log CO2 production,uL * min^-1,0.518703976,0.483357879,0.064801178,0.072164948,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.144899839,0.019386056,-0.308660557,0.404763567,neutral,rate
1,1,sheldon2020,Figure 1,0,0,20,20,12,24,log CO2 production,uL * min^-1,0.657142857,0.571723122,0.085419735,0.072901325,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.191004334,0.019683537,-0.567912101,0.416126208,neutral,rate
1,1,sheldon2020,Figure 1,0,0,25,20,12,24,log CO2 production,uL * min^-1,0.619587629,0.573195876,0.082474227,0.082474227,5,5,1,0,Phanaeus,vindex,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,6,days,0.184417978,0.023685218,-0.318526069,0.405072943,neutral,rate
1,1,du2009,figure 3,0,1,30,28,6,24,body mass,g,5.628507795,5.248997773,0.128285078,0.160356347,24,25,1,0,Mauremys,reevesii,1,0,2,sex,male,NA,NA,NA,aquatic,n,12,days,0.628465965,0.064213927,-0.844779979,0.088948842,neutral,rate
1,1,du2009,figure 3,0,1,30,28,12,24,body mass,g,5.628507795,5.323830735,0.128285078,0.277951002,24,25,1,0,Mauremys,reevesii,1,0,2,sex,male,NA,NA,NA,aquatic,n,6,days,0.628465965,0.146538711,-0.663331382,0.08615655,neutral,rate
1,1,du2009,figure 3,0,1,30,28,6,24,body mass,g,5.628507795,5.248997773,0.098886414,0.098886414,14,9,1,0,Mauremys,reevesii,1,0,2,sex,female,NA,NA,NA,aquatic,n,24,days,0.369999081,0.03109603,-1.253711704,0.216709096,neutral,rate
1,1,du2009,figure 3,0,1,30,28,12,24,body mass,g,5.628507795,5.259688196,0.098886414,0.096213808,14,3,1,0,Mauremys,reevesii,1,0,2,sex,female,NA,NA,NA,aquatic,n,24,days,0.369999081,0.029843936,-1.015639881,0.435100857,neutral,rate
2,1,du2009,figure 3,0,1,30,28,6,24,carapace height,mm,28.11333333,27.26,0.24,0.306666667,24,25,1,0,Mauremys,reevesii,1,0,2,sex,male,NA,NA,NA,aquatic,n,12,days,1.175755077,0.16982431,-1.009904382,0.09207388,neutral,rate
2,1,du2009,figure 3,0,1,30,28,12,24,carapace height,mm,28.11333333,27.36666667,0.24,0.526666667,24,25,1,0,Mauremys,reevesii,1,0,2,sex,male,NA,NA,NA,aquatic,n,6,days,1.175755077,0.382211499,-0.847716218,0.088999552,neutral,rate
2,1,du2009,figure 3,0,1,30,28,6,24,carapace height,mm,28.10888889,27.70444444,0.186666667,0.184444444,14,9,1,0,Mauremys,reevesii,1,0,2,sex,female,NA,NA,NA,aquatic,n,12,days,0.698442713,0.079213347,-0.706533746,0.193391638,neutral,rate
2,1,du2009,figure 3,0,1,30,28,12,24,carapace height,mm,28.10888889,27.84666667,0.186666667,0.177777778,14,3,1,0,Mauremys,reevesii,1,0,2,sex,female,NA,NA,NA,aquatic,n,6,days,0.698442713,0.074957693,-0.382382403,0.409062384,neutral,rate
3,1,du2009,figure 3,0,1,30,28,6,24,carapace width,mm,22.70646739,21.53460404,0.294619565,0.378348214,24,25,1,0,Mauremys,reevesii,1,0,2,sex,male,NA,NA,NA,aquatic,n,12,days,1.443335205,0.232722049,-1.126814138,0.094622892,neutral,rate
3,1,du2009,figure 3,0,1,30,28,12,24,carapace width,mm,22.70646739,21.98325311,0.294619565,0.649553571,24,25,1,0,Mauremys,reevesii,1,0,2,sex,male,NA,NA,NA,aquatic,n,6,days,1.443335205,0.523506963,-0.660878739,0.086123409,neutral,rate
3,1,du2009,figure 3,0,1,30,28,6,24,carapace width,mm,22.63950311,21.78906832,0.220958851,0.231026786,14,9,1,0,Mauremys,reevesii,1,0,2,sex,female,NA,NA,NA,aquatic,n,12,days,0.826752317,0.111043593,-1.25309821,0.216675664,neutral,rate
3,1,du2009,figure 3,0,1,30,28,12,24,carapace width,mm,22.63950311,22.21093168,0.220958851,0.234375,14,3,1,0,Mauremys,reevesii,1,0,2,sex,female,NA,NA,NA,aquatic,n,6,days,0.826752317,0.113466309,-0.527670837,0.412951214,neutral,rate
4,2,du2009,figure 4,0,1,30,28,6,24,body mass,g,270.773639,309.8853868,15.04297994,21.06017192,23,24,1,0,Mauremys,reevesii,1,1,2,sex,female,455.8352983,days since hatching,NA,aquatic,n,12,days,72.1435974,96.6479993,0.449512985,0.087294522,neutral,rate
4,2,du2009,figure 4,0,1,30,28,12,24,body mass,g,270.773639,300.8595989,15.04297994,16.04584527,23,24,1,0,Mauremys,reevesii,1,1,2,sex,female,455.8352983,days since hatching,NA,aquatic,n,6,days,72.1435974,64.27526857,0.433517333,0.08714426,neutral,rate
4,2,du2009,figure 4,0,1,30,28,6,24,body mass,g,129.3696275,108.3094556,25.07163324,23.56733524,14,9,1,0,Mauremys,reevesii,1,1,2,sex,male,455.2357123,days since hatching,NA,aquatic,n,12,days,93.80946171,114.4104567,-0.19870494,0.183398023,neutral,rate
4,2,du2009,figure 4,0,1,30,28,12,24,body mass,g,129.3696275,108.3094556,25.07163324,24.57020057,14,3,1,0,Mauremys,reevesii,1,1,2,sex,male,455.2357123,days since hatching,NA,aquatic,n,6,days,93.80946171,121.7903988,-0.203935372,0.405985129,neutral,rate
