response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,environment,duration,duration_units,experiment_type,stressful,shared_control,trait_directional
3,1,marshall2021,Figure 4a,0,1,18,12,12,24,feeding rate,cells * min^-1,346.067416,186.516854,159.550562,94.3820225,100,100,1,0,Mytilus,trossulus,1,2,2,location,Tofino,,,marine,14,days,acclimation,n,7,positive
4,1,marshall2021,Figure 4b,0,1,6,12,12,24,feeding rate,cells * min^-1,255.223881,0,151.119403,8.95522388,100,100,1,0,Mytilus,trossulus,1,2,2,location,Reed point,,,marine,14,days,acclimation,n,8,positive
4,1,marshall2021,Figure 4b,0,1,12,12,12,24,feeding rate,cells * min^-1,414.179105,205.970149,175.746269,76.119403,100,100,1,0,Mytilus,trossulus,1,2,2,location,Reed point,,,marine,14,days,acclimation,n,9,positive
4,1,marshall2021,Figure 4b,0,1,18,12,12,24,feeding rate,cells * min^-1,217.164179,161.19403,188.059702,57.0895522,100,100,1,0,Mytilus,trossulus,1,2,2,location,Reed point,,,marine,14,days,acclimation,n,10,positive
5,1,marshall2021,Figure 5,0,1,12,12,12,24,total byssal threads,count,15.1489406,13.5576783,1.93468384,1.03015633,100,100,1,0,Mytilus,trossulus,1,2,2,location,Reed point,,,marine,14,days,acclimation,n,11,positive
5,1,marshall2021,Figure 5,0,1,12,12,12,24,total byssal threads,count,25.9530192,20.9445446,3.39197817,1.80910917,100,100,1,0,Mytilus,trossulus,1,2,2,location,Tofino,,,marine,14,days,acclimation,n,12,positive
1,1,cheng2018,Table 1,0,1,22,22,6,24,first instar developmental tim,days,1.7,1.7,0.1,0.1,62,50,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,1,negative
1,1,cheng2018,Table 1,0,1,22,22,10,24,first instar developmental tim,days,1.7,1.7,0.1,0.1,62,57,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,1,negative
1,2,cheng2018,Table 1,0,1,22,22,6,24,first instar developmental tim,days,2,1.4,0,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,2,negative
1,2,cheng2018,Table 1,0,1,22,22,10,24,first instar developmental tim,days,2,1.4,0,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,2,negative
2,1,cheng2018,Table 1,0,1,22,22,6,24,second instar developmental time,days,1.6,1.4,0.1,0.1,62,50,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,3,negative
2,1,cheng2018,Table 1,0,1,22,22,10,24,second instar developmental time,days,1.6,1.5,0.1,0.1,62,57,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,3,negative
2,2,cheng2018,Table 1,0,1,22,22,6,24,second instar developmental time,days,1.1,1.1,0.1,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,4,negative
2,2,cheng2018,Table 1,0,1,22,22,10,24,second instar developmental time,days,1.1,1.4,0.1,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,4,negative
3,1,cheng2018,Table 1,0,1,22,22,6,24,third instar developmental time,days,1.7,1.7,0.1,0.1,62,50,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,5,negative
3,1,cheng2018,Table 1,0,1,22,22,10,24,third instar developmental time,days,1.7,1.6,0.1,0.1,62,57,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,5,negative
3,2,cheng2018,Table 1,0,1,22,22,6,24,third instar developmental time,days,1.8,1.5,0.1,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,6,negative
3,2,cheng2018,Table 1,0,1,22,22,10,24,third instar developmental time,days,1.8,1.3,0.1,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,6,negative
4,1,cheng2018,Table 1,0,1,22,22,6,24,fourth instar developmental time,days,2,2.1,0,0.1,62,50,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,7,negative
4,1,cheng2018,Table 1,0,1,22,22,10,24,fourth instar developmental time,days,2,2,0,0,62,57,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,7,negative
4,2,cheng2018,Table 1,0,1,22,22,6,24,fourth instar developmental time,days,2.3,1.7,0.1,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,8,negative
4,2,cheng2018,Table 1,0,1,22,22,10,24,fourth instar developmental time,days,2.3,1.7,0.1,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,8,negative
5,1,cheng2018,Table 1,0,1,22,22,6,24,preadult period,days,7.1,6.9,0.1,0.1,62,50,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,9,negative
5,1,cheng2018,Table 1,0,1,22,22,10,24,preadult period,days,7.1,6.8,0.1,0.1,62,57,0,0,Megoura,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,9,negative
5,2,cheng2018,Table 1,0,1,22,22,6,24,preadult period,days,7.1,5.7,0.1,0.2,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,10,negative
5,2,cheng2018,Table 1,0,1,22,22,10,24,preadult period,days,7.1,5.8,0.1,0.1,53,50,0,0,Aphis,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,10,negative
6,1,cheng2018,Table 1,0,1,22,22,6,24,adult period,days,21.4,15.5,1,1.1,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,11,positive
6,1,cheng2018,Table 1,0,1,22,22,10,24,adult period,days,21.4,11,1,0.8,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,11,positive
6,2,cheng2018,Table 1,0,1,22,22,6,24,adult period,days,11.6,14,1.2,1.2,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,12,positive
6,2,cheng2018,Table 1,0,1,22,22,10,24,adult period,days,11.6,18.4,1.2,1.4,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,12,positive
7,1,cheng2018,Table 1,0,1,22,22,6,24,longevity,days,28.4,21.6,0.9,1.2,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,13,positive
7,1,cheng2018,Table 1,0,1,22,22,10,24,longevity,days,28.4,17.6,0.9,0.8,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,13,positive
7,2,cheng2018,Table 1,0,1,22,22,6,24,longevity,days,18.6,18.3,1.2,1.3,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,14,positive
7,2,cheng2018,Table 1,0,1,22,22,10,24,longevity,days,18.6,21.2,1.2,1.6,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,14,positive
8,1,cheng2018,Table 1,0,1,22,22,6,24,oviposition period,days,16.4,12.6,0.6,0.8,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,15,positive
8,1,cheng2018,Table 1,0,1,22,22,10,24,oviposition period,days,16.4,9.3,0.6,0.7,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,15,positive
8,2,cheng2018,Table 1,0,1,22,22,6,24,oviposition period,days,11,12.4,1.1,1,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,16,positive
8,2,cheng2018,Table 1,0,1,22,22,10,24,oviposition period,days,11,15.6,1.1,1.2,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,16,positive
9,1,cheng2018,Table 1,0,1,22,22,6,24,fecundity,nymphs * female^-1,86.8,58.4,3.4,4,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,17,positive
9,1,cheng2018,Table 1,0,1,22,22,10,24,fecundity,nymphs * female^-1,86.8,44.6,3.4,3.7,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,17,positive
9,2,cheng2018,Table 1,0,1,22,22,6,24,fecundity,nymphs * female^-1,52.7,66.4,4.8,5,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,18,positive
9,2,cheng2018,Table 1,0,1,22,22,10,24,fecundity,nymphs * female^-1,52.7,73.3,4.8,5.6,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,18,positive
10,1,cheng2018,Table 2,1,1,22,22,6,24,intrinsic rate of increase,day^-1,0.3318,0.3093,0.0039,0.0059,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,19,positive
10,1,cheng2018,Table 2,1,1,22,22,10,24,intrinsic rate of increase,day^-1,0.3318,0.3108,0.0039,0.0061,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,19,positive
10,2,cheng2018,Table 2,1,1,22,22,6,24,intrinsic rate of increase,day^-1,0.336,0.3827,0.0049,0.0096,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,20,positive
10,2,cheng2018,Table 2,1,1,22,22,10,24,intrinsic rate of increase,day^-1,0.336,0.3691,0.0049,0.0117,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,20,positive
11,1,cheng2018,Table 2,1,1,22,22,6,24,finite rate of increase,day^-1,1.3935,1.3623,0.0054,0.008,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,21,positive
11,1,cheng2018,Table 2,1,1,22,22,10,24,finite rate of increase,day^-1,1.3935,1.2646,0.0054,0.0084,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,21,positive
11,2,cheng2018,Table 2,1,1,22,22,6,24,finite rate of increase,day^-1,1.3993,1.4663,0.0069,0.0141,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,22,positive
11,2,cheng2018,Table 2,1,1,22,22,10,24,finite rate of increase,day^-1,1.3993,1.4466,0.0069,0.0168,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,22,positive
12,1,cheng2018,Table 2,1,1,22,22,6,24,net reproductive rate,day^-1,86.8,56.1,3.4,4.1,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,23,positive
12,1,cheng2018,Table 2,1,1,22,22,10,24,net reproductive rate,day^-1,86.8,43.8,3.4,3.7,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,23,positive
12,2,cheng2018,Table 2,1,1,22,22,6,24,net reproductive rate,day^-1,52.7,59.8,4.8,5.8,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,24,positive
12,2,cheng2018,Table 2,1,1,22,22,10,24,net reproductive rate,day^-1,52.7,62,4.8,6.3,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,24,positive
13,1,cheng2018,Table 2,1,1,22,22,6,24,generation time,days,13.5,12,0.1,0.2,62,50,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,25,negative
13,1,cheng2018,Table 2,1,1,22,22,10,24,generation time,days,13.5,12.2,0.1,0.2,62,57,0,0,Megoura,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,25,negative
13,2,cheng2018,Table 2,1,1,22,22,6,24,generation time,days,11.8,10.7,0.2,0.1,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,26,negative
13,2,cheng2018,Table 2,1,1,22,22,10,24,generation time,days,11.8,11.2,0.2,0.2,53,50,0,0,Aphis,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,26,negative
1,1,waqas2020,Table 3,0,1,27,27.5,5,24,first nymphal instar development time,days,6.6,6.2,0.2,0.4,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,1,negative
2,1,waqas2020,Table 3,0,1,27,27.5,5,24,second nymphal instar development time,days,7.4,6,0.3,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,2,negative
3,1,waqas2020,Table 3,0,1,27,27.5,5,24,third nymphal instar development time,days,6.1,5.7,0.1,0.4,30,30,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,3,negative
4,1,waqas2020,Table 3,0,1,27,27.5,5,24,pupae development time,days,6.8,6,0.1,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,male,,,,terrestrial,20,days,acute,n,4,negative
5,1,waqas2020,Table 3,0,1,27,27.5,5,24,cumulative nymphal development time,days,20.1,18,0.6,0.3,30,30,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,5,negative
5,1,waqas2020,Table 3,0,1,27,27.5,5,24,cumulative nymphal development time,days,20.9,18.3,0.3,0.3,30,30,0,1,Phenacoccus,solenopsis,1,1,1,male,,,,terrestrial,20,days,acute,n,6,negative
1,1,waqas2020,Table 3,0,1,27,28.75,5,24,first nymphal instar development time,days,6.2,5.6,0.2,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,7,negative
2,1,waqas2020,Table 3,0,1,27,28.75,5,24,second nymphal instar development time,days,7.1,4,0.3,0.1,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,8,negative
3,1,waqas2020,Table 3,0,1,27,28.75,5,24,third nymphal instar development time,days,6.7,4.5,0.1,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,9,negative
4,1,waqas2020,Table 3,0,1,27,28.75,5,24,pupae development time,days,6.7,4.8,0.1,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,male,,,,terrestrial,20,days,acute,n,10,negative
5,1,waqas2020,Table 3,0,1,27,28.75,5,24,cumulative nymphal development time,days,20.1,14.2,0.4,0.8,30,30,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,11,negative
5,1,waqas2020,Table 3,0,1,27,28.75,5,24,cumulative nymphal development time,days,20.2,14.4,0.4,0.4,30,30,0,1,Phenacoccus,solenopsis,1,1,1,male,,,,terrestrial,20,days,acute,n,12,negative
1,1,waqas2020,Table 4,0,1,27,31,8,24,first nymphal instar development time,days,6.2,5.5,0.2,0.3,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,13,negative
2,1,waqas2020,Table 4,0,1,27,31,8,24,second nymphal instar development time,days,6,5.3,0.2,0.4,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,14,negative
3,1,waqas2020,Table 4,0,1,27,31,8,24,third nymphal instar development time,days,6,5.5,0.2,0.3,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,15,negative
4,1,waqas2020,Table 4,0,1,27,31,8,24,pupae development time,days,6,5.3,0.2,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,16,negative
5,1,waqas2020,Table 4,0,1,27,31,8,24,cumulative nymphal development time,days,18.3,16.3,0.2,0.3,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,17,negative
5,1,waqas2020,Table 4,0,1,27,31,8,24,cumulative nymphal development time,days,18.3,16.1,0.2,0.3,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,18,negative
1,1,waqas2020,Table 4,0,1,27,33,8,24,first nymphal instar development time,days,5,4.2,0.1,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,19,negative
2,1,waqas2020,Table 4,0,1,27,33,8,24,second nymphal instar development time,days,4.3,3.5,0.3,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,20,negative
3,1,waqas2020,Table 4,0,1,27,33,8,24,third nymphal instar development time,days,4.7,4.2,0.1,0.2,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,21,negative
4,1,waqas2020,Table 4,0,1,27,33,8,24,pupae development time,days,4.7,4.3,0.1,0.3,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,22,negative
5,1,waqas2020,Table 4,0,1,27,33,8,24,cumulative nymphal development time,days,14,12,0.3,0.5,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,23,negative
5,1,waqas2020,Table 4,0,1,27,33,8,24,cumulative nymphal development time,days,14,12.2,0.4,0.4,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,24,negative
6,1,waqas2020,Table 5,0,1,27,27.5,5,24,preovipoosition period,days,10.3,11.9,0.8,0.9,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,25,negative
7,1,waqas2020,Table 5,0,1,27,27.5,5,24,oviposition period,days,10.8,5.5,1,0.5,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,26,positive
8,1,waqas2020,Table 5,0,1,27,27.5,5,24,fecundity,offspring * female^-1,95.7,70,10.6,7,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,27,positive
9,1,waqas2020,Table 5,0,1,27,27.5,5,24,longevity,days,22.5,19.7,1.1,1.1,30,30,0,1,Phenacoccus,solenopsis,1,2,1,female,,,,terrestrial,20,days,acute,n,28,positive
9,1,waqas2020,Table 5,0,1,27,27.5,5,24,longevity,days,3.4,3.3,0.2,0.2,30,30,0,1,Phenacoccus,solenopsis,1,2,1,male,,,,terrestrial,20,days,acute,n,29,positive
6,1,waqas2020,Table 5,0,1,27,28.75,5,24,preovipoosition period,days,10.8,13.2,0.8,0.5,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,30,negative
7,1,waqas2020,Table 5,0,1,27,28.75,5,24,oviposition period,days,5,4.2,0.5,0.4,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,31,positive
8,1,waqas2020,Table 5,0,1,27,28.75,5,24,fecundity,offspring * female^-1,74.3,67.8,11,6.4,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,32,positive
9,1,waqas2020,Table 5,0,1,27,28.75,5,24,longevity,days,18.4,18.8,1.2,0.6,30,30,0,1,Phenacoccus,solenopsis,1,2,1,female,,,,terrestrial,20,days,acute,n,33,positive
9,1,waqas2020,Table 5,0,1,27,28.75,5,24,longevity,days,3.7,2.8,0.2,0.2,30,30,0,1,Phenacoccus,solenopsis,1,2,1,male,,,,terrestrial,20,days,acute,n,34,positive
6,1,waqas2020,Table 6,0,1,27,31,8,24,preovipoosition period,days,8,8.2,0.4,0.5,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,35,negative
7,1,waqas2020,Table 6,0,1,27,31,8,24,oviposition period,days,7,4.5,0.7,0.6,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,36,positive
8,1,waqas2020,Table 6,0,1,27,31,8,24,fecundity,offspring * female^-1,104,82.9,11.5,7.1,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,37,positive
9,1,waqas2020,Table 6,0,1,27,31,8,24,longevity,days,16.7,14.6,0.6,0.5,30,30,0,1,Phenacoccus,solenopsis,1,2,1,female,,,,terrestrial,20,days,acute,n,38,positive
9,1,waqas2020,Table 6,0,1,27,31,8,24,longevity,days,3,2.5,0.2,0.3,30,30,0,1,Phenacoccus,solenopsis,1,2,1,male,,,,terrestrial,20,days,acute,n,39,positive
6,1,waqas2020,Table 6,0,1,27,33,8,24,preovipoosition period,days,8,7.2,0.5,0.5,30,30,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,40,negative
7,1,waqas2020,Table 6,0,1,27,33,8,24,oviposition period,days,5.5,4,0.7,0.4,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,41,positive
8,1,waqas2020,Table 6,0,1,27,33,8,24,fecundity,offspring * female^-1,103.4,80.2,25.4,14.4,30,30,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,42,positive
9,1,waqas2020,Table 6,0,1,27,33,8,24,longevity,days,14.9,12.5,0.4,0.6,30,30,0,1,Phenacoccus,solenopsis,1,2,1,female,,,,terrestrial,20,days,acute,n,43,positive
9,1,waqas2020,Table 6,0,1,27,33,8,24,longevity,days,3,2,0.2,0.2,30,30,0,1,Phenacoccus,solenopsis,1,2,1,male,,,,terrestrial,20,days,acute,n,44,positive
10,1,waqas2020,Table 7,1,1,27,20,10,24,first instar survival,percent,62.8,45.4,4.3,3.5,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,45,positive
11,1,waqas2020,Table 7,1,1,27,20,10,24,second instar survival,percent,78.6,81.6,3,3,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,46,positive
12,1,waqas2020,Table 7,1,1,27,20,10,24,third instar survival,percent,89.7,86,3.3,4.3,405,405,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,47,positive
13,1,waqas2020,Table 7,1,1,27,20,10,24,first-instar adult survival,percent,45.5,32.9,5,4.8,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,48,positive
10,1,waqas2020,Table 7,1,1,27,25,10,24,first instar survival,percent,74.4,74.5,3.4,2.8,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,49,positive
11,1,waqas2020,Table 7,1,1,27,25,10,24,second instar survival,percent,89.9,84.9,1.4,2.1,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,50,positive
12,1,waqas2020,Table 7,1,1,27,25,10,24,third instar survival,percent,92.9,97.4,2.3,3.1,405,405,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,51,positive
13,1,waqas2020,Table 7,1,1,27,25,10,24,first-instar adult survival,percent,63.6,55.6,3.2,2.8,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,52,positive
10,1,waqas2020,Table 7,1,1,27,27.5,5,24,first instar survival,percent,80.8,75.5,3.7,3.3,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,53,positive
11,1,waqas2020,Table 7,1,1,27,27.5,5,24,second instar survival,percent,89.1,82.4,2.9,2.5,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,54,positive
12,1,waqas2020,Table 7,1,1,27,27.5,5,24,third instar survival,percent,83.8,86.8,3.1,2.1,405,405,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,55,positive
13,1,waqas2020,Table 7,1,1,27,27.5,5,24,first-instar adult survival,percent,61.1,55.4,5.3,4.5,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,56,positive
10,1,waqas2020,Table 7,1,1,27,30,10,24,first instar survival,percent,75,67.6,4,4.3,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,57,positive
11,1,waqas2020,Table 7,1,1,27,30,10,24,second instar survival,percent,81,81.4,5,16,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,58,positive
12,1,waqas2020,Table 7,1,1,27,30,10,24,third instar survival,percent,86.4,88.7,2.5,3.4,405,405,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,59,positive
13,1,waqas2020,Table 7,1,1,27,30,10,24,first-instar adult survival,percent,53.8,48.6,2.7,4.3,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,60,positive
10,1,waqas2020,Table 7,1,1,27,35,10,24,first instar survival,percent,55.5,51.3,2.5,2.7,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,61,positive
11,1,waqas2020,Table 7,1,1,27,35,10,24,second instar survival,percent,86,75.6,1.4,4,405,405,0,1,Phenacoccus,solenopsis,1,1,1,,,,,terrestrial,20,days,acute,n,62,positive
12,1,waqas2020,Table 7,1,1,27,35,10,24,third instar survival,percent,80.4,80.5,5.5,2.9,405,405,0,1,Phenacoccus,solenopsis,1,1,1,female,,,,terrestrial,20,days,acute,n,63,positive
13,1,waqas2020,Table 7,1,1,27,35,10,24,first-instar adult survival,percent,34.2,32,2.5,2.1,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,64,positive
14,1,waqas2020,Table 8,1,1,27,20,10,24,percent male,percent,34,32.3,1.3,4.6,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,65,negative
15,1,waqas2020,Table 8,1,1,27,20,10,24,percent female,percent,66,67.7,1.3,4.6,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,66,negative
14,1,waqas2020,Table 8,1,1,27,25,10,24,percent male,percent,44.1,49.1,2,5,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,67,negative
15,1,waqas2020,Table 8,1,1,27,25,10,24,percent female,percent,55.9,50.9,2,5,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,68,negative
14,1,waqas2020,Table 8,1,1,27,27.5,5,24,percent male,percent,41.1,55.6,1.9,2.9,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,69,negative
15,1,waqas2020,Table 8,1,1,27,27.5,5,24,percent female,percent,58.9,44.4,1.9,2.9,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,70,negative
14,1,waqas2020,Table 8,1,1,27,30,10,24,percent male,percent,54.4,43.6,3.5,4.6,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,71,negative
15,1,waqas2020,Table 8,1,1,27,30,10,24,percent female,percent,45.6,56.4,3.5,4.6,405,405,0,1,Phenacoccus,solenopsis,1,2,1,,,,,terrestrial,20,days,acute,n,72,negative
1,1,ghazanfar2020,Table 1,1,1,25,25,10,24,pupation rate,day^-1,0.84,0.74,0.07,0.08,32,31,0,0,Heliothis,virescens,1,1,1,,,,,terrestrial,16,days,acute,n,1,positive
2,1,ghazanfar2020,Table 1,0,1,25,25,10,24,days to pupation,days,16,15.22,0.35,0.23,27,23,0,0,Heliothis,virescens,1,1,1,,,,,terrestrial,16,days,acute,n,2,positive
