response_id,experiment_id,study_id,origin,org_level,flux_treatment,flux_pattern,temp_ini,mean_temp_constant,min_temp,max_temp,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,add_info,time_point,time_units,same_mean..y.n.,stressful,environment,...39,...40,SD_constant,SD_variable,yi,vi,metric
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.16655172,1.17896552,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,0.0986878823050058,0.08343478435535256,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.16655172,1.16344828,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-0.024671891077724245,0.08333967398134741,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.07344828,1.08896552,0.03724138,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.006742386059085852,0.11822695904612489,0.08347893347755514,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.07344828,1.13862069,0.03724138,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.006742386059085852,0.4965532432318709,0.0859017200350426,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.01448276,1.06724138,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.16724101874970024,0.006742386059085852,0.4384577628213972,0.08533588760185776,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.01448276,1.08275862,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.16724101874970024,0.006742386059085852,0.5674159185798805,0.08668709192351925,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.08275862,0.98965517,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.16724101874970024,0.006742386059085852,-0.7737490176572792,0.08956966189922505,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.08275862,0.98655172,0.03413793,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.16724101874970024,0.007186851122823276,-0.799452334532753,0.08999087536656113,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.14172414,1.01758621,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.007186851122823276,-0.9867784985566931,0.09347637297097709,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.14172414,1.05482759,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-0.690814778642401,0.0883044276915703,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.07965517,1.00517241,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.007186851122823276,-0.5920671150321153,0.08698482779898387,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.07965517,1.05793103,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-0.17270371453523298,0.08364402680223194,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.11068966,0.99896552,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-0.8881904637538838,0.09155085729065977,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.11068966,0.91827586,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-1.5296613807423092,0.1077069160389007,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.07655172,0.95551724,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-0.9622062959841109,0.09297750995866107,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.07655172,0.9462069,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-1.036222128214338,0.09451829478126095,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.08586207,1.13241379,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,0.3700793201481884,0.08475998649168068,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.08586207,1.10448276,0.03568966,0.03413793,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006307478448788754,0.14804546688897022,0.08356164021110805,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.03,1.11689655,0.03413793,0.03413793,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.16724101874970024,0.006307478448788754,0.7222388840104302,0.0887669688080899,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.03,0.9462069,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.16724101874970024,0.006742386059085852,-0.6963740743383656,0.08838475886886057,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.00827586,0.99275862,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-0.1233597733827283,0.08349185035092747,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.00827586,0.96793103,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,-0.3207354584942118,0.0844049086909947,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.01137931,0.95862069,0.03724138,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.006742386059085852,-0.40197169123311227,0.08501647125575842,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.01137931,0.95862069,0.03724138,0.03413793,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.006307478448788754,-0.40200591820297976,0.08501675789864813,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.29512195,1.25121951,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.1744722286254237,0.08365042248501585,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.29512195,1.14512195,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.5961134345565671,0.08703490861311278,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.23292683,1.18170732,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.01979274738531941,-0.20886527177064187,0.08378775730991483,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.23292683,1.20365854,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.019055177094767086,-0.11936627582114359,0.08348175320628551,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.4597561,1.31707317,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.35846190521391474,0.019055177094767086,-0.5528993167298105,0.0865176839004197,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.4597561,1.25853659,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.35846190521391474,0.019055177094767086,-0.7797297798111329,0.08966644301587831,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.31341463,1.35,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,0.14539353710148561,0.08355353417323834,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.31341463,1.20365854,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.43618053182266514,0.08531514017021982,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.02439024,1.1195122,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.019055177094767086,0.3879404677898077,0.08490101881821849,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.02439024,1.14512195,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.01979274738531941,0.4923253154995873,0.08585816891960174,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.01341463,1.12317073,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.019055177094767086,0.44762358530863894,0.08542048827213083,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.01341463,1.14512195,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.01979274738531941,0.5370821623631862,0.08633809634509079,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.0902439,1.10853659,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.35846190521391474,0.019055177094767086,0.07088455361934498,0.08338567312439389,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.0902439,1.01707317,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.35846190521391474,0.019055177094767086,-0.2835380982267568,0.08417076930360465,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.08292683,1.13780488,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.018327007207532706,0.2238379826600743,0.08385524419251386,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.08292683,1.1597561,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.01979274738531941,0.3132979280451925,0.08435578741372303,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.19634146,0.99878049,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.785124989073513,0.0897543880048717,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.19634146,1.00609756,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.7560462975495744,0.08928756254206686,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.15609756,1.11585366,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.1599328629930074,0.08359977625692853,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.15609756,0.99512195,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.63973149171292365,0.08759642064051294,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.17439024,1.14146341,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.35846190521391474,0.019055177094767086,-0.12759215001457122,0.08350291413276396,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.17439024,0.97317073,0.07317073,0.07317073,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.35846190521391474,0.01979274738531941,-0.779643103298596,0.08966503508876109,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.2402439,1.10853659,0.07134146,0.0695122,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.018327007207532706,-0.5234748032728493,0.08618776947564112,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.2402439,0.99512195,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,-0.9741365833313548,0.09321814669775505,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.0097561,1.08292683,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.019055177094767086,0.2984157099445986,0.08426095766605977,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.0097561,0.94756098,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.018327007207532706,-0.2536830334186655,0.08400369876504682,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,0.95853659,1.14146341,0.07134146,0.0695122,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.018327007207532706,0.7270483400870297,0.08883957592524276,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,0.95853659,1.01707317,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3495003490103527,0.019055177094767086,0.23262961167330162,0.08389704725236741,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.00609756,1.13780488,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.019055177094767086,0.5371483023703669,0.08633883644520174,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.00609756,1.04634146,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.018327007207532706,0.16414784035463664,0.08361400534888637,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.04634146,1.01707317,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.018327007207532706,-0.11938024382262181,0.08348178794390779,energetics
1,2,verheyen2020,Figure 2,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.04634146,1.01707317,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.3405388417965856,0.018327007207532706,-0.11938024382262181,0.08348178794390779,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.174711246,1.149410913,0.041134752,0.042553191,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008778053008227888,-0.17447366765312175,0.08365042771567012,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.174711246,1.209205384,0.041134752,0.042558981,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008779844647863747,0.2378749893459695,0.08392275531829525,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.090554349,1.158871038,0.041134752,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008342828670740246,0.47116197705906754,0.08564576675652301,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.090554349,1.068322478,0.041134752,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008342828670740246,-0.15332728279735802,0.08357822141302104,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.063135041,1.122941091,0.041134752,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008342828670740246,0.41246637052468144,0.08510550527931045,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.063135041,1.080619482,0.041134752,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.007915044676744937,0.12059583417905313,0.08348482661688897,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.00167318,1.050131712,0.041134752,0.04397163,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.009220592890821989,0.3341422560863192,0.08449636507606724,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.00167318,1.092916486,0.041134752,0.03971631,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.007915044078876391,0.6293345381533734,0.08745897875950749,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.204191634,1.156184687,0.039716312,0.039716312,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.007915044676744937,-0.3429259064134951,0.0845583143467658,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.204191634,1.139394992,0.039716312,0.042553191,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.008778053008227888,-0.46277109578484155,0.08556413632389481,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.128533796,1.080538428,0.041134752,0.042553191,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008778053008227888,-0.3309809355205434,0.08447446228831305,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.128533796,1.128985381,0.041134752,0.042553191,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008778053008227888,0.0031141760548025685,0.0833334343551302,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.021670285,1.0587813,0.041134752,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008342828670740246,0.25594476919203046,0.08401570546746627,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.021670285,1.132760168,0.041134752,0.042553191,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.20151830619185962,0.008778053008227888,0.7660871232867275,0.08944676542151805,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.090704878,0.980286583,0.039716312,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.008342828670740246,-0.788673813262544,0.08981256649714668,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),NA,1.090704878,0.977681285,0.039716312,0.042553191,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.008778053008227888,-0.8072031260840621,0.09012059257041544,energetics
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),NA,1.103129252,1.083502678,0.039716312,0.041134752,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.19456939773035287,0.008342828670740246,-0.1401847851197072,0.08353803931228185,energetics
