response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate ,add_covariate_value,extra_covariate ,extra_value,environment,duration,duration_units,experiment_type,stressful,trait_directionality,shared_control,trait_directional
5,1,shakya2015,Figure 2c,1,1,18,27,5,24,latency progression rate ,day^-1,0.01355276,0.01342677,0.000440945,0.000409449,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,35,negative
5,1,shakya2015,Figure 2c,1,1,18,10,10,24,latency progression rate ,day^-1,0.00784732,0.01030401,0.000393701,0.000314961,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,29,negative
5,1,shakya2015,Figure 2c,1,1,18,12,10,24,latency progression rate ,day^-1,0.00913551,0.01310394,9.45E-05,0.000598463,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,30,negative
5,1,shakya2015,Figure 2c,1,1,18,15,10,24,latency progression rate ,day^-1,0.01224889,0.01360315,0.000346494,0.000440907,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,31,negative
5,1,shakya2015,Figure 2c,1,1,18,17,10,24,latency progression rate ,day^-1,0.01284417,0.01369449,0.000724447,0.000220435,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,32,negative
5,1,shakya2015,Figure 2c,1,1,18,20,10,24,latency progression rate ,day^-1,0.01712291,0.01328031,0.000629921,0.000204724,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,33,negative
5,1,shakya2015,Figure 2c,1,1,18,23,10,24,latency progression rate ,day^-1,0.01680315,0.01211024,0.000220472,7.87E-05,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,34,negative
5,1,shakya2015,Figure 2c,1,1,18,27,10,24,latency progression rate ,day^-1,0.01355276,0.01210394,0.000440945,0.000125984,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,35,negative
6,1,shakya2015,Figure 2d,1,1,18,10,5,24,latency progression rate ,day^-1,0.00840992,0.01035248,9.40E-05,0.000234987,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,36,negative
6,1,shakya2015,Figure 2d,1,1,18,12,5,24,latency progression rate ,day^-1,0.00916188,0.01267102,9.40E-05,0.000454308,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,37,negative
6,1,shakya2015,Figure 2d,1,1,18,15,5,24,latency progression rate ,day^-1,0.01254569,0.01401828,0.000610966,0.000563969,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,38,negative
6,1,shakya2015,Figure 2d,1,1,18,17,5,24,latency progression rate ,day^-1,0.01348564,0.0148329,0.0005953,0.00018799,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,39,negative
6,1,shakya2015,Figure 2d,1,1,18,20,5,24,latency progression rate ,day^-1,0.01759008,0.01527154,0.000422977,0.000156658,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,40,negative
6,1,shakya2015,Figure 2d,1,1,18,23,5,24,latency progression rate ,day^-1,0.01740209,0.01514621,0.000219321,0.00029765,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,41,negative
6,1,shakya2015,Figure 2d,1,1,18,27,5,24,latency progression rate ,day^-1,0.0153342,0.01420627,0.000125326,0.000422977,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,42,negative
6,1,shakya2015,Figure 2d,1,1,18,10,10,24,latency progression rate ,day^-1,0.00840992,0.01135509,9.40E-05,0.000360313,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,36,negative
6,1,shakya2015,Figure 2d,1,1,18,12,10,24,latency progression rate ,day^-1,0.00916188,0.01351697,9.40E-05,0.000266319,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,37,negative
6,1,shakya2015,Figure 2d,1,1,18,15,10,24,latency progression rate ,day^-1,0.01254569,0.01404961,0.000610966,0.000986945,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,38,negative
6,1,shakya2015,Figure 2d,1,1,18,17,10,24,latency progression rate ,day^-1,0.01348564,0.01376762,0.0005953,0.000532637,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,39,negative
6,1,shakya2015,Figure 2d,1,1,18,20,10,24,latency progression rate ,day^-1,0.01759008,0.01395561,0.000422977,0.000125326,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,40,negative
6,1,shakya2015,Figure 2d,1,1,18,23,10,24,latency progression rate ,day^-1,0.01740209,0.01251436,0.000219321,0.000234987,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,41,negative
6,1,shakya2015,Figure 2d,1,1,18,27,10,24,latency progression rate ,day^-1,0.0153342,0.01198172,0.000125326,0.000125326,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,42,negative
7,1,shakya2015,Figure 3a,1,1,18,10,5,24,lesion growth rate,cm * day^-1,0.1969697,0.23333333,0.011111111,0.006060606,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,43,negative
7,1,shakya2015,Figure 3a,1,1,18,12,5,24,lesion growth rate,cm * day^-1,0.30606061,0.27373737,0.006060606,0.007070707,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,44,negative
7,1,shakya2015,Figure 3a,1,1,18,15,5,24,lesion growth rate,cm * day^-1,0.32424242,0.3020202,0.01010101,0.007070707,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,45,negative
7,1,shakya2015,Figure 3a,1,1,18,17,5,24,lesion growth rate,cm * day^-1,0.32828283,0.51818182,0.008080808,0.008080808,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,46,negative
7,1,shakya2015,Figure 3a,1,1,18,20,5,24,lesion growth rate,cm * day^-1,0.33232323,0.67979798,0.008080808,0.01010101,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,47,negative
7,1,shakya2015,Figure 3a,1,1,18,23,5,24,lesion growth rate,cm * day^-1,0.53636364,0.56464646,0.013131313,0.013131313,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,48,negative
7,1,shakya2015,Figure 3a,1,1,18,27,5,24,lesion growth rate,cm * day^-1,0.27575758,0.34444444,0.008080808,0.021212121,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,49,negative
7,1,shakya2015,Figure 3a,1,1,18,10,10,24,lesion growth rate,cm * day^-1,0.1969697,0.18282828,0.011111111,0.011111111,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,43,negative
7,1,shakya2015,Figure 3a,1,1,18,12,10,24,lesion growth rate,cm * day^-1,0.30606061,0.1969697,0.006060606,0.007070707,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,44,negative
7,1,shakya2015,Figure 3a,1,1,18,15,10,24,lesion growth rate,cm * day^-1,0.32424242,0.24747475,0.01010101,0.008080808,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,45,negative
7,1,shakya2015,Figure 3a,1,1,18,17,10,24,lesion growth rate,cm * day^-1,0.32828283,0.37272727,0.008080808,0.016161616,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,46,negative
7,1,shakya2015,Figure 3a,1,1,18,20,10,24,lesion growth rate,cm * day^-1,0.33232323,0.31818182,0.008080808,0.006060606,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,47,negative
7,1,shakya2015,Figure 3a,1,1,18,23,10,24,lesion growth rate,cm * day^-1,0.53636364,0.27979798,0.013131313,0.008080808,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,48,negative
7,1,shakya2015,Figure 3a,1,1,18,27,10,24,lesion growth rate,cm * day^-1,0.27575758,0.2030303,0.008080808,0.008080808,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,49,negative
8,1,shakya2015,Figure 3b,1,1,18,10,5,24,lesion growth rate,cm * day^-1,0.21341772,0.26810127,0.016202532,0.008101266,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,50,negative
8,1,shakya2015,Figure 3b,1,1,18,12,5,24,lesion growth rate,cm * day^-1,0.26607595,0.32278481,0.008101266,0.008101266,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,51,negative
8,1,shakya2015,Figure 3b,1,1,18,15,5,24,lesion growth rate,cm * day^-1,0.33898734,0.30860759,0.008101266,0.024303797,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,52,negative
8,1,shakya2015,Figure 3b,1,1,18,17,5,24,lesion growth rate,cm * day^-1,0.33088608,0.50911392,0.016202532,0.014177215,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,53,negative
8,1,shakya2015,Figure 3b,1,1,18,20,5,24,lesion growth rate,cm * day^-1,0.33898734,0.75620253,0.006075949,0.026329114,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,54,negative
8,1,shakya2015,Figure 3b,1,1,18,23,5,24,lesion growth rate,cm * day^-1,0.58607595,0.57392405,0.008101266,0.014177215,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,55,negative
8,1,shakya2015,Figure 3b,1,1,18,27,5,24,lesion growth rate,cm * day^-1,0.31063291,0.37746835,0.008101266,0.013164557,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,56,negative
8,1,shakya2015,Figure 3b,1,1,18,10,10,24,lesion growth rate,cm * day^-1,0.21341772,0.19518987,0.016202532,0.008101266,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,50,negative
8,1,shakya2015,Figure 3b,1,1,18,12,10,24,lesion growth rate,cm * day^-1,0.26607595,0.23367089,0.008101266,0.012151899,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,51,negative
8,1,shakya2015,Figure 3b,1,1,18,15,10,24,lesion growth rate,cm * day^-1,0.33898734,0.28227848,0.008101266,0.012151899,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,52,negative
8,1,shakya2015,Figure 3b,1,1,18,17,10,24,lesion growth rate,cm * day^-1,0.33088608,0.33088608,0.016202532,0.016202532,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,53,negative
8,1,shakya2015,Figure 3b,1,1,18,20,10,24,lesion growth rate,cm * day^-1,0.33898734,0.37341772,0.006075949,0.008101266,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,54,negative
8,1,shakya2015,Figure 3b,1,1,18,23,10,24,lesion growth rate,cm * day^-1,0.58607595,0.42202532,0.008101266,0.008101266,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,55,negative
8,1,shakya2015,Figure 3b,1,1,18,27,10,24,lesion growth rate,cm * day^-1,0.31063291,0.33088608,0.008101266,0.007088608,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,56,negative
9,1,shakya2015,Figure 3c,1,1,18,10,5,24,sporulation,cm^-2,42165.4524,61812.9208,13602.09352,6045.374896,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,57,negative
9,1,shakya2015,Figure 3c,1,1,18,12,5,24,sporulation,cm^-2,149318.685,102467.029,34760.90565,22671.88509,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,58,negative
9,1,shakya2015,Figure 3c,1,1,18,15,5,24,sporulation,cm^-2,120374.896,285111.362,12090.74979,34759.17643,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,59,negative
9,1,shakya2015,Figure 3c,1,1,18,17,5,24,sporulation,cm^-2,109646.777,147430.37,10577.67684,6045.374896,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,60,negative
9,1,shakya2015,Figure 3c,1,1,18,20,5,24,sporulation,cm^-2,109418.519,106395.831,6045.374896,6801.046758,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,61,negative
9,1,shakya2015,Figure 3c,1,1,18,23,5,24,sporulation,cm^-2,6418.88776,85008.7614,4534.031172,6045.374896,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,62,negative
9,1,shakya2015,Figure 3c,1,1,18,27,5,24,sporulation,cm^-2,6118.0024,18208.7522,4534.031172,7556.71862,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,63,negative
9,1,shakya2015,Figure 3c,1,1,18,10,10,24,sporulation,cm^-2,42165.4524,60301.5771,13602.09352,7556.71862,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,57,negative
9,1,shakya2015,Figure 3c,1,1,18,12,10,24,sporulation,cm^-2,149318.685,87353.5922,34760.90565,6045.374896,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,58,negative
9,1,shakya2015,Figure 3c,1,1,18,15,10,24,sporulation,cm^-2,120374.896,150601.771,12090.74979,4534.031172,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,59,negative
9,1,shakya2015,Figure 3c,1,1,18,17,10,24,sporulation,cm^-2,109646.777,121737.527,10577.67684,12846.42165,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,60,negative
9,1,shakya2015,Figure 3c,1,1,18,20,10,24,sporulation,cm^-2,109418.519,62566.8634,6045.374896,6045.374896,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,61,negative
9,1,shakya2015,Figure 3c,1,1,18,23,10,24,sporulation,cm^-2,6418.88776,47225.1683,4534.031172,6045.374896,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,62,negative
9,1,shakya2015,Figure 3c,1,1,18,27,10,24,sporulation,cm^-2,6118.0024,43901.5955,4534.031172,6045.374896,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-8 clonal lineage,,,,terrestrial,7, days,acute,n,negative,63,negative
10,1,shakya2015,Figure 3d,1,1,18,10,5,24,sporulation,cm^-2,39000,115500,5250,6000,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,64,negative
10,1,shakya2015,Figure 3d,1,1,18,12,5,24,sporulation,cm^-2,294000,222000,7500,24750,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,65,negative
10,1,shakya2015,Figure 3d,1,1,18,15,5,24,sporulation,cm^-2,175500,420000,9000,143250,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,66,negative
10,1,shakya2015,Figure 3d,1,1,18,17,5,24,sporulation,cm^-2,160500,334500,24000,24750,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,67,negative
10,1,shakya2015,Figure 3d,1,1,18,20,5,24,sporulation,cm^-2,135000,217500,6000,18000,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,68,negative
10,1,shakya2015,Figure 3d,1,1,18,23,5,24,sporulation,cm^-2,12000,147000,6000,6000,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,69,negative
10,1,shakya2015,Figure 3d,1,1,18,27,5,24,sporulation,cm^-2,9000,28500,6000,4500,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,70,negative
10,1,shakya2015,Figure 3d,1,1,18,10,10,24,sporulation,cm^-2,39000,87000,5250,6000,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,64,negative
10,1,shakya2015,Figure 3d,1,1,18,12,10,24,sporulation,cm^-2,294000,180000,7500,6000,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,65,negative
10,1,shakya2015,Figure 3d,1,1,18,15,10,24,sporulation,cm^-2,175500,121500,9000,9000,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,66,negative
10,1,shakya2015,Figure 3d,1,1,18,17,10,24,sporulation,cm^-2,160500,69000,24000,4500,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,67,negative
10,1,shakya2015,Figure 3d,1,1,18,20,10,24,sporulation,cm^-2,135000,66000,6000,6000,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,68,negative
10,1,shakya2015,Figure 3d,1,1,18,23,10,24,sporulation,cm^-2,12000,43500,6000,4500,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,69,negative
10,1,shakya2015,Figure 3d,1,1,18,27,10,24,sporulation,cm^-2,9000,24000,6000,5250,8,8,1,1,Phytophthora  ,infestans,0,1,1,US-23 clonal lineage,,,,terrestrial,7, days,acute,n,negative,70,negative
1,1,rodrigues2021,Table 1,0,1,25,25,8,24,mating success,proportion of individuals in which mating was observed ,0.54,0.7,0.034,0.029,14.53,16.53,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,positive,1,positive
1,1,rodrigues2021,Table 1,0,1,25,25,8,24,mating success,proportion of individuals in which mating was observed ,0.55,0.72,0.035,0.028,13.2,16.27,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,positive,2,positive
1,1,rodrigues2021,Table 1,0,1,25,29,8,24,mating success,proportion of individuals in which mating was observed ,0.48,0.27,0.03,0.027,18.2,17.53,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,positive,3,positive
1,1,rodrigues2021,Table 1,0,1,25,29,8,24,mating success,proportion of individuals in which mating was observed ,0.43,0.23,0.031,0.03,17.13,12.87,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,positive,4,positive
2,1,rodrigues2021,Table 1,0,1,25,25,8,24,fertility,proportion of individuals in which at least one larva was observed,0.97,0.012,0.95,0.014,14.53,16.53,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,positive,5,positive
2,1,rodrigues2021,Table 1,0,1,25,25,8,24,fertility,proportion of individuals in which at least one larva was observed,0.98,0.011,0.99,0.006,13.2,16.27,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,positive,6,positive
2,1,rodrigues2021,Table 1,0,1,25,29,8,24,fertility,proportion of individuals in which at least one larva was observed,0.9,0.018,0.68,0.029,18.2,17.53,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,positive,7,positive
2,1,rodrigues2021,Table 1,0,1,25,29,8,24,fertility,proportion of individuals in which at least one larva was observed,0.29,0.028,0.11,0.023,17.13,12.87,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,positive,8,positive
3,1,rodrigues2021,Table 1,0,1,25,25,8,24,productivity,number of adult offspring per vial,38.8,42.57,0.91,1.03,14.53,16.53,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,positive,9,positive
3,1,rodrigues2021,Table 1,0,1,25,25,8,24,productivity,number of adult offspring per vial,40.7,42.44,0.95,0.96,13.2,16.07,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,positive,10,positive
3,1,rodrigues2021,Table 1,0,1,25,29,8,24,productivity,number of adult offspring per vial,34.3,17.54,0.98,0.99,17.8,17.53,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,positive,11,positive
3,1,rodrigues2021,Table 1,0,1,25,29,8,24,productivity,number of adult offspring per vial,5.82,2.42,0.71,0.61,17.13,12.87,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,positive,12,positive
4,1,rodrigues2021,Table 1,0,1,25,25,8,24,sex ratio,proportion of male offspring per vial,0.48,0.5,0.03,0.03,14,15.8,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,negative,13,negative
4,1,rodrigues2021,Table 1,0,1,25,25,8,24,sex ratio,proportion of male offspring per vial,0.5,0.5,0.04,0.03,12.93,15.93,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,negative,14,negative
4,1,rodrigues2021,Table 1,0,1,25,29,8,24,sex ratio,proportion of male offspring per vial,0.5,0.49,0.03,0.04,16.4,12.53,0,1,Drosophila  ,melanogaster,1,2,1,high line status,,,,terrestrial,3,days,acute,n,negative,15,negative
4,1,rodrigues2021,Table 1,0,1,25,29,8,24,sex ratio,proportion of male offspring per vial,0.51,0.53,0.06,0.1,5.47,1.6,0,1,Drosophila  ,melanogaster,1,2,1,low line status,,,,terrestrial,3,days,acute,n,negative,16,negative
1,1,qu2019,Table 2,1,1,22,22,4,24,C:N ,unitless?,6.7,7.4,0.59,0.47,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,1,negative
1,1,qu2019,Table 2,1,1,22,22,8,24,C:N ,unitless?,6.7,7.18,0.59,0.44,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,1,negative
2,1,qu2019,Table 2,1,1,22,22,4,24,C:P,unitless?,106.48,126.09,1.98,10.91,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,2,negative
2,1,qu2019,Table 2,1,1,22,22,8,24,C:P,unitless?,106.48,125.9,1.98,4.91,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,2,negative
3,1,qu2019,Table 2,1,1,22,22,4,24,N:P,unitless?,15.86,17.04,0.51,1.34,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,3,negative
3,1,qu2019,Table 2,1,1,22,22,8,24,N:P,unitless?,15.86,18.73,0.51,0.55,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,3,negative
1,1,qu2019,Table 2,1,1,22,22,4,24,C:N ,unitless?,6.98,8.09,0.81,0.57,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,4,negative
1,1,qu2019,Table 2,1,1,22,22,8,24,C:N ,unitless?,6.98,7.66,0.81,0.36,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,4,negative
2,1,qu2019,Table 2,1,1,22,22,4,24,C:P,unitless?,350.91,342.08,65.8,28.75,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,5,negative
2,1,qu2019,Table 2,1,1,22,22,8,24,C:P,unitless?,350.91,342.09,65.8,21.96,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,5,negative
3,1,qu2019,Table 2,1,1,22,22,4,24,N:P,unitless?,46.3,42.12,13.85,4.15,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,6,negative
3,1,qu2019,Table 2,1,1,22,22,8,24,N:P,unitless?,46.3,44.59,13.85,1.53,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,6,negative
1,1,qu2019,Table 2,1,1,30,30,4,24,C:N ,unitless?,6.76,6.3,0.66,0.55,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,7,negative
2,1,qu2019,Table 2,1,1,30,30,4,24,C:P,unitless?,116.99,115.94,15.87,5.26,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,8,negative
3,1,qu2019,Table 2,1,1,30,30,4,24,N:P,unitless?,18.02,18.44,1.2,0.71,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,9,negative
1,1,qu2019,Table 2,1,1,30,30,4,24,C:N ,unitless?,7.35,7.1,0.58,1.02,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,10,negative
